,해양사고발생_년도,해양사고발생_월,해양사고발생_일,사고유형_통계,CHECK_DATE,CHECK_LOC,CHECK_TWO,CHECK_TWO11,CHECK_TWO12,CHECK_TWO21,CHECK_TWO22,CHECK_TWO23,CHECK_TWO24,CHECK_TWO31,CHECK_TWO41,CHECK_TWO51,CHECK_TWO52,CHECK_TWO53,CHECK_TWO54,CHECK_TWO55,CHECK_TWO56,CHECK_TWO61,CHECK_TWO62,CHECK_TWO63,CHECK_TWO64,CHECK_TWO65,CHECK_TWO71,CHECK_TWO72,CHECK_TWO73,CHECK_TWO81,CHECK_TWO82,CHECK_TWO83,CHECK_TWO84,CHECK_TWO91,CHECK_TWO92,CHECK_TWO93,CHECK_TWO94,CHECK_TWO101,CHECK_TWO102,CHECK_TWO111,CHECK_TWO112,CHECK_TWO113,CHECK_TWO73_FISH,CHECK_TWO74_FISH,CHECK_TWO74,CHECK_TWO221,CHECK_TWO222,CHECK_TWO223,CHECK_TWO25,CHECK_TWO26,CHECK_TWO42,CHECK_TWO43,CHECK_541_KIND1,CHECK_541_QTY1,CHECK_541_DATE1,CHECK_541_KIND2,CHECK_541_QTY2,CHECK_541_DATE2,CHECK_542_KIND1,CHECK_542_QTY1,CHECK_542_DATE1,CHECK_542_KIND2,CHECK_542_QTY2,CHECK_542_DATE2,CHECK_551_QTY1,CHECK_551_KIND2,CHECK_551_QTY2,CHECK_551_KIND3,CHECK_551_QTY3,CHECK_551_KIND4,CHECK_551_QTY4,CHECK_561_QTY1,CHECK_561_TO1,CHECK_561_QTY2,CHECK_561_TO2,CHECK_561_QTY3,CHECK_561_TO3,CHECK_561_QTY4,CHECK_561_TO4,CHECK_561_KIND4,CHECK_631_CHECK1,CHECK_631_CHECK2,CHECK_631_CHECK3,CHECK_TWO66,CHECK_TWO67,CHECK_671_QTY1,CHECK_671_QTY2,CHECK_671_QTY3,CHECK_671_QTY4,CHECK_671_QTY5,CHECK_671_QTY6,CHECK_671_QTY7,CHECK_671_QTY8,CHECK_671_QTY9,CHECK_671_QTY10,CHECK_671_QTY11,CHECK_671_QTY12,CHECK_671_QTY13,CHECK_671_QTY14,CHECK_671_QTY15,CHECK_671_QTY16,CHECK_TWO68,CHECK_TWO69,CHECK_TWO711,CHECK_TWO712,CHECK_TWO713,CHECK_TWO714,CHECK_TWO715,CHECK_TWO716,CHECK_TWO7171,CHECK_TWO7172,CHECK_TWO7173,CHECK_TWO7174,CHECK_TWO7175,CHECK_TWO7176,CHECK_TWO718,CHECK_7181_CHECK1,CHECK_7181_CHECK2,CHECK_7181_CHECK3,CHECK_7181_CHECK4,CHECK_TWO719,CHECK_TWO7110,CHECK_TWO7111,CHECK_TWO7112,CHECK_TWO7113,CHECK_TWO7114,CHECK_TWO7115,CHECK_TWO7116,CHECK_TWO7117,CHECK_7117_CHECK1,CHECK_7117_CHECK2,CHECK_7117_KIND2,CHECK_TWO721,CHECK_TWO722,CHECK_TWO723,CHECK_TWO741,CHECK_TWO742,CHECK_TWO75,CHECK_TWO85,CHECK_TWO86,CHECK_TWO95,CHECK_TWO96,CHECK_TWO103,CHECK_TWO104,CHECK_TWO114,CHECK_TWO121,CHECK_TWO122,CHECK_TWO131,CHECK_TWO132,CHECK_7171C1,CHECK_7171C2,CHECK_561_TO1_1,CHECK_561_TO2_1,NEW_NO
5384,2018.0,10.0,17.0,접촉,2018.08.10,부산 남부민방파제,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,17/07/27,,,,수압식자동(1회용),1.0,19/07/01,,,,12.0,,,,4.0,,12.0,4.0,19/01/01,2.0,19/06/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,4.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000774
5385,2019.0,4.0,23.0,안전사고,"2015,7/10,7/14,7/21,7/22",금강조선/남부민동,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,15/07/15,,,,수압이탈,1.0,18/07/01,,,,12.0,,,,3.0,,12.0,4.0,18/05/01,1.0,18/05/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,2.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000774
5386,2019.0,4.0,23.0,안전사고,"선)2017.8/2
기)2017.7/25,7/27,8/2",남부민동,V,V,X,V,V,V,V,V,V,X,V,-,V,V,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,17/07/27,,,,햄머식(1회용),1.0,19/07/01,,,,12.0,,,,4.0,,12.0,4.0,19/01/01,2.0,19/06/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,4.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000774
5387,2019.0,4.0,23.0,안전사고,2018.08.10,부산 남부민방파제,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,17/07/27,,,,수압식자동(1회용),1.0,19/07/01,,,,12.0,,,,4.0,,12.0,4.0,19/01/01,2.0,19/06/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,4.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000774
5388,2019.0,5.0,14.0,기타,"2015,7/10,7/14,7/21,7/22",금강조선/남부민동,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,15/07/15,,,,수압이탈,1.0,18/07/01,,,,12.0,,,,3.0,,12.0,4.0,18/05/01,1.0,18/05/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,2.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000774
5389,2019.0,5.0,14.0,기타,"선)2017.8/2
기)2017.7/25,7/27,8/2",남부민동,V,V,X,V,V,V,V,V,V,X,V,-,V,V,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,17/07/27,,,,햄머식(1회용),1.0,19/07/01,,,,12.0,,,,4.0,,12.0,4.0,19/01/01,2.0,19/06/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,4.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000774
5390,2019.0,5.0,14.0,기타,2018.08.10,부산 남부민방파제,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,17/07/27,,,,수압식자동(1회용),1.0,19/07/01,,,,12.0,,,,4.0,,12.0,4.0,19/01/01,2.0,19/06/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,4.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000774
5391,2019.0,6.0,23.0,기타,"2015,7/10,7/14,7/21,7/22",금강조선/남부민동,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,15/07/15,,,,수압이탈,1.0,18/07/01,,,,12.0,,,,3.0,,12.0,4.0,18/05/01,1.0,18/05/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,2.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000774
5392,2019.0,6.0,23.0,기타,"선)2017.8/2
기)2017.7/25,7/27,8/2",남부민동,V,V,X,V,V,V,V,V,V,X,V,-,V,V,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,17/07/27,,,,햄머식(1회용),1.0,19/07/01,,,,12.0,,,,4.0,,12.0,4.0,19/01/01,2.0,19/06/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,4.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000774
5393,2019.0,6.0,23.0,기타,2018.08.10,부산 남부민방파제,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,17/07/27,,,,수압식자동(1회용),1.0,19/07/01,,,,12.0,,,,4.0,,12.0,4.0,19/01/01,2.0,19/06/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,4.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000774
5394,2019.0,6.0,23.0,기타,"2015,7/10,7/14,7/21,7/22",금강조선/남부민동,V,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,15/07/15,,,,수압이탈,1.0,18/07/01,,,,12.0,,,,3.0,,12.0,4.0,18/05/01,1.0,18/05/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,2.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,,,,,A00000774
5395,2019.0,6.0,23.0,기타,"선)2017.8/2
기)2017.7/25,7/27,8/2",남부민동,V,V,X,V,V,V,V,V,V,X,V,-,V,V,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,17/07/27,,,,햄머식(1회용),1.0,19/07/01,,,,12.0,,,,4.0,,12.0,4.0,19/01/01,2.0,19/06/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,4.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000774
5396,2019.0,6.0,23.0,기타,2018.08.10,부산 남부민방파제,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,X,V,V,V,X,V,X,V,V,V,V,X,,,구명뗏목,1.0,17/07/27,,,,수압식자동(1회용),1.0,19/07/01,,,,12.0,,,,4.0,,12.0,4.0,19/01/01,2.0,19/06/01,2.0,,,,,,,,X,V,,,,,2.0,1.0,4.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000774
5397,2017.0,6.0,26.0,기타,2017.09.18.,여수 국동항,V,V,X,V,V,V,V,V,V,X,V,V,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,SG-PB-13,1.0,17/04/10,,,,LR-1-KOS,1.0,19/04/01,,,,9.0,,,,4.0,,9.0,4.0,18/08/01,2.0,18/08/01,3.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,V,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000775
5398,2017.0,11.0,4.0,기관손상,2017.09.18.,여수 국동항,V,V,X,V,V,V,V,V,V,X,V,V,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,SG-PB-13,1.0,17/04/10,,,,LR-1-KOS,1.0,19/04/01,,,,9.0,,,,4.0,,9.0,4.0,18/08/01,2.0,18/08/01,3.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,X,X,X,V,X,V,V,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000775
5399,2006.0,9.0,29.0,기관손상,2008.11.06.,신진도,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000776
5400,2007.0,12.0,23.0,기관손상,2008.11.06.,신진도,V,V,V,V,V,V,V,V,V,X,X,V,V,V,V,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000776
5401,2010.0,1.0,12.0,화재폭발,2008.12.05.,동호동,V,V,V,V,V,V,V,V,V,X,V,-,V,V,V,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000777
5402,2013.0,12.0,13.0,충돌,2012. 8/29,국동 어항단지,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,V,X,V,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000778
5403,2013.0,12.0,13.0,충돌,2014.09.01,어항단지,V,V,X,V,V,V,V,V,V,V,V,-,-,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,SG-PB-13,1.0,13/08/21,,,,SAM GONG(SGL-83),1.0,13/08/21,,,,11.0,,,고체식,4.0,전지식,11.0,4.0,17/08/01,2.0,17/07/01,2.0,,,,,,,,X,V,,,,,6.0,,,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,,,Y,V,X,X,V,X,V,X,X,V,Y,Y,V-pass,V,X,V,X,X,V,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000778
5404,2013.0,12.0,13.0,충돌,2015.10.26,어항단지,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,X,V,X,V,V,V,,,V,V,V,V,V,X,V,V,팽창식(SG-PB-13),1.0,15/09/03,,,,수압식,1.0,15/09/03,,,,11.0,,,고체식,4.0,점등식,11.0,4.0,17/08/01,2.0,17/07/01,2.0,,,,,,,,X,V,,,,,4.0,,7.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,VITZRO,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000778
5405,2017.0,2.0,23.0,충돌,2017. 8/24,여수 어항단지,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식(SG-PB-13),1.0,17/08/21,,,,HRU,1.0,,,,,11.0,,,고체식,4.0,점등식,11.0,4.0,18/08/01,2.0,18/08/01,2.0,,,,,,,,X,V,,,,,4.0,,7.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,VITZRO,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000778
5406,2017.0,2.0,23.0,충돌,"선)2018.08/22,29
기)2018.08.22",여수 국동항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식구명뗏목,1.0,17/08/21,,,,수압자동식-1회용,1.0,21/08/01,,,,11.0,,,고체식,4.0,점멸식,11.0,4.0,21/06/01,2.0,21/06/01,2.0,,,,,,,,X,V,,,,,4.0,,3.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,21/06/01,,A00000778
5407,2017.0,6.0,12.0,충돌,2017. 8/24,여수 어항단지,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식(SG-PB-13),1.0,17/08/21,,,,HRU,1.0,,,,,11.0,,,고체식,4.0,점등식,11.0,4.0,18/08/01,2.0,18/08/01,2.0,,,,,,,,X,V,,,,,4.0,,7.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,VITZRO,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000778
5408,2017.0,6.0,12.0,충돌,"선)2018.08/22,29
기)2018.08.22",여수 국동항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식구명뗏목,1.0,17/08/21,,,,수압자동식-1회용,1.0,21/08/01,,,,11.0,,,고체식,4.0,점멸식,11.0,4.0,21/06/01,2.0,21/06/01,2.0,,,,,,,,X,V,,,,,4.0,,3.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,21/06/01,,A00000778
5409,2019.0,1.0,15.0,안전사고,2017. 8/24,여수 어항단지,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식(SG-PB-13),1.0,17/08/21,,,,HRU,1.0,,,,,11.0,,,고체식,4.0,점등식,11.0,4.0,18/08/01,2.0,18/08/01,2.0,,,,,,,,X,V,,,,,4.0,,7.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,VITZRO,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000778
5410,2019.0,1.0,15.0,안전사고,"선)2018.08/22,29
기)2018.08.22",여수 국동항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식구명뗏목,1.0,17/08/21,,,,수압자동식-1회용,1.0,21/08/01,,,,11.0,,,고체식,4.0,점멸식,11.0,4.0,21/06/01,2.0,21/06/01,2.0,,,,,,,,X,V,,,,,4.0,,3.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,21/06/01,,A00000778
5411,2019.0,7.0,1.0,기타,2017. 8/24,여수 어항단지,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식(SG-PB-13),1.0,17/08/21,,,,HRU,1.0,,,,,11.0,,,고체식,4.0,점등식,11.0,4.0,18/08/01,2.0,18/08/01,2.0,,,,,,,,X,V,,,,,4.0,,7.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,VITZRO,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000778
5412,2019.0,7.0,1.0,기타,"선)2018.08/22,29
기)2018.08.22",여수 국동항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식구명뗏목,1.0,17/08/21,,,,수압자동식-1회용,1.0,21/08/01,,,,11.0,,,고체식,4.0,점멸식,11.0,4.0,21/06/01,2.0,21/06/01,2.0,,,,,,,,X,V,,,,,4.0,,3.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,21/06/01,,A00000778
5413,2019.0,11.0,23.0,기타,2017. 8/24,여수 어항단지,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식(SG-PB-13),1.0,17/08/21,,,,HRU,1.0,,,,,11.0,,,고체식,4.0,점등식,11.0,4.0,18/08/01,2.0,18/08/01,2.0,,,,,,,,X,V,,,,,4.0,,7.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,VITZRO,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000778
5414,2019.0,11.0,23.0,기타,"선)2018.08/22,29
기)2018.08.22",여수 국동항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식구명뗏목,1.0,17/08/21,,,,수압자동식-1회용,1.0,21/08/01,,,,11.0,,,고체식,4.0,점멸식,11.0,4.0,21/06/01,2.0,21/06/01,2.0,,,,,,,,X,V,,,,,4.0,,3.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,21/06/01,,A00000778
5415,2020.0,6.0,19.0,안전사고,2017. 8/24,여수 어항단지,V,V,X,V,V,V,V,V,V,X,V,-,V,V,V,X,X,X,V,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식(SG-PB-13),1.0,17/08/21,,,,HRU,1.0,,,,,11.0,,,고체식,4.0,점등식,11.0,4.0,18/08/01,2.0,18/08/01,2.0,,,,,,,,X,V,,,,,4.0,,7.0,,,,,,,,,,V,V,V,V,X,V,V,V,V,X,X,X,X,X,V,,Y,,,X,X,X,V,X,V,X,X,V,Y,Y,VITZRO,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,,,A00000778
5416,2020.0,6.0,19.0,안전사고,"선)2018.08/22,29
기)2018.08.22",여수 국동항,V,V,X,V,V,V,V,V,V,X,V,V,V,V,V,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,V,V,V,V,V,V,V,V,팽창식구명뗏목,1.0,17/08/21,,,,수압자동식-1회용,1.0,21/08/01,,,,11.0,,,고체식,4.0,점멸식,11.0,4.0,21/06/01,2.0,21/06/01,2.0,,,,,,,,X,V,,,,,4.0,,3.0,,,,,,,,,,V,V,V,V,X,V,X,V,V,X,X,X,X,X,V,,Y,,N,X,X,X,V,X,V,X,X,V,Y,Y,V-PASS,V,X,V,X,X,X,V,V,X,X,X,X,V,V,V,V,V,y,,21/06/01,,A00000778
5417,2009.0,1.0,10.0,기타,6/26,정량동,V,V,V,V,V,V,V,V,V,X,X,V,V,X,V,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000779
5418,2009.0,1.0,10.0,기타,2010. 06/21,정량동,,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000779
5419,2009.0,5.0,12.0,충돌,6/26,정량동,V,V,V,V,V,V,V,V,V,X,X,V,V,X,V,X,X,V,X,X,V,V,V,V,V,V,V,V,V,V,X,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000779
5420,2009.0,5.0,12.0,충돌,2010. 06/21,정량동,,V,X,V,V,V,V,V,V,X,V,V,V,V,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A00000779
